"State: (0, 0)","State: (0, 1)","Wall: (0, 2)","State: (0, 3)","State: (0, 4)","State: (0, 5)","State: (1, 0)","State: (1, 1)","State: (1, 2)","State: (1, 3)","Wall: (1, 4)","State: (1, 5)","State: (2, 0)","State: (2, 1)","State: (2, 2)","State: (2, 3)","State: (2, 4)","State: (2, 5)","State: (3, 0)","State: (3, 1)","State: (3, 2)","State: (3, 3)","Wall: (3, 4)","State: (3, 5)","State: (4, 0)","State: (4, 1)","State: (4, 2)","State: (4, 3)","State: (4, 4)","Wall: (4, 5)","State: (5, 0)","State: (5, 1)","Wall: (5, 2)","State: (5, 3)","State: (5, 4)","State: (5, 5)",
0.31766951995388787,0.47771101571937447,0.0,0.7005445261512414,0.6671418591455996,0.6589991241856971,0.4963054678026778,0.6033068139515172,0.6316847196811967,0.8235765819138242,0.0,0.8529140594896081,0.599146239117879,0.7206281838379519,0.7503825788807137,0.9563687230820193,0.92019165603242,0.9709094438340862,0.5882817231969819,0.6962892068588232,0.7935869116897494,1.0,0.0,0.9349076550874239,0.5617377513309045,0.746851857388194,0.755428536104795,0.9455862801331671,0.9073043227030516,0.0,0.6012906231127417,0.7102519822795823,0.0,0.9073043227030516,0.8850796821340214,0.8505420592471176,
0.36845233150081524,0.51919394741118,0.0,0.7254344981328316,0.693946590612086,0.6857598948563415,0.5365860477183981,0.6358264317876169,0.6617535610847094,0.8383751090815075,0.0,0.8642490681927807,0.6318542865416829,0.7437616007612101,0.7706334753870185,0.9603539787040214,0.9263199276349893,0.9724719761841996,0.6210370071647591,0.720460958017937,0.8098647135948297,1.0,0.0,0.9386109325703527,0.5956078871001815,0.7664106627779045,0.7739100299179488,0.9489433681505551,0.912889934521075,0.0,0.631291140001139,0.7317875482391916,0.0,0.912889934521075,0.8916772560522118,0.8591796110554133,
0.41441856010860256,0.5551700635866974,0.0,0.7464537346191231,0.7165864849407768,0.7083483472705344,0.571418304228428,0.6634356706784246,0.6871422512612408,0.850870203243491,0.0,0.8738169995324268,0.65968299441894,0.7633222669875351,0.7877323303570604,0.9637189121074747,0.931494287213418,0.9737907091305589,0.6488973117600386,0.7409127067940519,0.8236090316300683,1.0,0.0,0.9417367727625917,0.6244880720650887,0.7829867287674422,0.7895153975645959,0.9517780749929827,0.917606485441985,0.0,0.657053191640477,0.7500983438442383,0.0,0.917606485441985,0.8972483430923487,0.8664735050564755,
0.45472374413481165,0.5862433243149602,0.0,0.7644354857661856,0.7359557761030568,0.7276690113426495,0.6014625560110554,0.6870990627093779,0.7088608427999032,0.861559044189554,0.0,0.8820008796429712,0.6835529815370223,0.7800637387334021,0.8023594527285172,0.9665974211005633,0.9359206523454213,0.9749186117975221,0.6727941384982113,0.7584210402779893,0.8353665828778932,1.0,0.0,0.9444104076201025,0.649285449418235,0.7971860802039037,0.8028650890287414,0.9542030573267714,0.9216413420104127,0.0,0.6792346575485241,0.7658036155305646,0.0,0.9216413420104127,0.9020142355251113,0.8727132789710416,
0.4898931308923541,0.6132145190163787,0.0,0.7799907232603156,0.7527116314899177,0.7443813080682717,0.6275271100804871,0.7075825767182885,0.7276483147691586,0.8708053310154843,0.0,0.889079950749947,0.7042211649455032,0.7945483763863728,0.8150125243953458,0.9690874502338915,0.939749639660365,0.9758942266615641,0.6934860984063215,0.7735833206271506,0.8455373719782279,1.0,0.0,0.9467230947205663,0.6707660860659497,0.8094854218218722,0.8144131829894031,0.9563007837711702,0.9251316965736652,0.0,0.6984697473142952,0.7794107795292972,0.0,0.9251316965736652,0.9061369755500955,0.8781110258545534,
0.5207041126972292,0.636799860587969,0.0,0.7935771208930478,0.7673467758330187,0.758977922044211,0.6503155413961795,0.7254775714874939,0.7440577404008875,0.8788812593637031,0.0,0.895262870706639,0.7222793477235133,0.8072016006881445,0.8260640235049408,0.9712623015755456,0.943093968931935,0.9767463290939663,0.7115749683359022,0.7868589843679517,0.8544207907608871,1.0,0.0,0.9487430110313722,0.6895460121764045,0.8202555611278816,0.8244995851383653,0.958132993837797,0.9281802681144987,0.0,0.7152924250199765,0.791321676516325,0.0,0.9281802681144987,0.9097378907439874,0.8828255752322502,
0.5478713583328797,0.6575826396454193,0.0,0.8055441433861809,0.7802375705438039,0.7718346205123842,0.6703948998808298,0.7412418197758733,0.7585112829504248,0.8859945968623952,0.0,0.9007087944995145,0.7381888387622816,0.8183499335424436,0.8357982668838392,0.97317792685042,0.9460396789838273,0.9774968593718795,0.7275343423215713,0.7985552106359513,0.8622453744709137,1.0,0.0,0.9505221545652054,0.7061129857620752,0.8297468182828677,0.8333837694968829,0.959746819843006,0.930865476498067,0.0,0.7301341842473164,0.8018215632692514,0.0,0.930865476498067,0.912909608497147,0.8869781943470966,
0.5719873676216863,0.6760277858249303,0.0,0.8161631959635681,0.7916763489191377,0.7832430912441061,0.6882161802629563,0.7552332063171886,0.7713367648535423,0.8923066815315889,0.0,0.9055412714164324,0.7523116131941278,0.8282430646933462,0.8444360365761941,0.9748777743847145,0.9486535815960495,0.9781628465383027,0.741701174415492,0.8089344762867772,0.869188590805834,1.0,0.0,0.9521008890332986,0.720820283524206,0.8381700161586627,0.8412672333919787,0.9611788636037187,0.9332482218582778,0.0,0.7433136252303537,0.811141316772093,0.0,0.9332482218582778,0.9157240626892751,0.8906630616204052,
0.5935319987992945,0.6925060502415045,0.0,0.8256482531807476,0.8018935966156923,0.7934332506199203,0.7041390053494065,0.7677313501722837,0.782792627250158,0.8979447054992027,0.0,0.9098576888433503,0.7649276001613717,0.8370798549565545,0.852151388300511,0.9763960970512645,0.950988348384392,0.9787577127273694,0.7543562788316205,0.818205464147596,0.8753903488592517,1.0,0.0,0.9535110305292115,0.7339588034767802,0.8456939773540394,0.8483088314065342,0.9624579811511522,0.935376516840113,0.0,0.7550886772035396,0.8194665800407035,0.0,0.935376516840113,0.9182379648882208,0.8939544268666095,
0.6128933615102405,0.7073126127456315,0.0,0.8341702825812569,0.8110734770429243,0.8025887873145734,0.7184467326443175,0.7789608016016488,0.7930853632620383,0.9030102946811897,0.0,0.9137358540972261,0.776263037464054,0.8450194724003537,0.8590833919042994,0.9777602627492442,0.9530860637324642,0.9792921811770681,0.7657267888561455,0.8265351875239272,0.8809624356791167,1.0,0.0,0.9547779982446108,0.7457638743202878,0.8524540970039923,0.8546354884486209,0.9636072285475795,0.9372887238259558,0.0,0.7656691077922624,0.8269467912590978,0.0,0.9372887238259558,0.9204966279997945,0.8969116164888781,
0.6303826064335551,0.7206866591773536,0.0,0.8418675317584047,0.8193649091905003,0.8108582298555339,0.7313701785358726,0.7891035147462471,0.8023819460993954,0.907585625233522,0.0,0.9172386816278244,0.7865015067457197,0.8521906864895629,0.8653445012849902,0.9789924015548672,0.9549807576732736,0.9797749225088054,0.775996917854456,0.8340587504568375,0.8859952439684223,1.0,0.0,0.9559223459022439,0.7564265765249026,0.8585599791667486,0.8603498380741313,0.9646452493267235,0.9390158633471665,0.0,0.7752258115224149,0.8337031162714659,0.0,0.9390158633471665,0.9225366928880091,0.8995826030347056,
0.6462551346178781,0.7328241332163057,0.0,0.8488529982206273,0.8268896131756347,0.8183629770213798,0.7430986891127691,0.7983083273718699,0.8108188520317431,0.9117378641994677,0.0,0.9204175942644555,0.7957932284757603,0.858698764289591,0.8710266311472338,0.9801106015852431,0.9567002448058288,0.9802130235750317,0.7853173672298239,0.8408865941502129,0.8905626566383819,1.0,0.0,0.9569608729710614,0.766103317959276,0.8641012422828774,0.8655357683633653,0.9655872818877083,0.9405832902260778,0.0,0.7838988638584856,0.8398346869965267,0.0,0.9405832902260778,0.9243881081922929,0.9020065972011182,
0.6607224074862939,0.7438869513736891,0.0,0.8552199424111452,0.8337480485676465,0.8252032224364845,0.7537887437425032,0.8066981131574661,0.8185087191881664,0.9155224466417028,0.0,0.9233150326777285,0.8042622303057446,0.8646305905646602,0.876205641578389,0.981129791530069,0.9582674813896601,0.9806123333358158,0.7938125520132567,0.8471098728184048,0.8947256515799002,1.0,0.0,0.9579074445065575,0.7749232534629386,0.8691518607253045,0.8702625148041206,0.9664459029663081,0.942011930608856,0.0,0.7918039914280846,0.8454233485035456,0.0,0.942011930608856,0.9260755914842306,0.9042159608441477,
0.6739607374295908,0.7540100001739074,0.0,0.8610460167906429,0.8400238621364777,0.8314623911871019,0.763570691641517,0.8143751909744655,0.8255453346601214,0.9189855300511817,0.0,0.9259663346289906,0.8120117954408346,0.8700585103708532,0.8809446967785983,0.9820624016246111,0.9597015817416155,0.9809777218592644,0.8015860756326106,0.8528044862110785,0.898535001472518,1.0,0.0,0.9587736050935957,0.7829939421849085,0.8737734313313309,0.8745877256932707,0.9672315844676305,0.943319208462967,0.0,0.7990375879017051,0.8505372566969188,0.0,0.943319208462967,0.9276197236279643,0.906237639776587,
0.6861181888044908,0.7633065193765133,0.0,0.8663963999793228,0.8457872639113191,0.8372105071457152,0.7725539593632541,0.8214254460881442,0.8320074198772126,0.9221658573258381,0.0,0.9284011613093872,0.8191286195704461,0.8750432478380792,0.88529681445172,0.9829188653506198,0.9610185897153486,0.9813132768962205,0.8087249020143308,0.8580341420848481,0.9020333230348333,1.0,0.0,0.9595690448228031,0.7904056710829153,0.8780176570286625,0.8785597888913003,0.9679531161240279,0.944519748826921,0.0,0.8056805729161177,0.855233621600694,0.0,0.944519748826921,0.9290377794452845,0.9080942513257106,
0.6973199814955826,0.7718722668734529,0.0,0.8713262048449055,0.8510976211532456,0.8425067801370952,0.7808310788977857,0.8279215009350837,0.8379615390534586,0.9250961881674882,0.0,0.9306445932240293,0.825686010689322,0.8796361493649777,0.8893068245993657,0.9837080049121667,0.9622320714582194,0.9816224549106771,0.8153025658389321,0.8628527096816474,0.9052566515426059,1.0,0.0,0.9603019573084568,0.7972347854994251,0.8819282563268808,0.8822196195596279,0.9686179302401944,0.9456259181459498,0.0,0.8118013724735607,0.8595608188313063,0.0,0.9456259181459498,0.9303443659499131,0.9098049199502835,
0.7076727224853454,0.7797887639765384,0.0,0.8758823494688505,0.8560054737476125,0.847401616009957,0.7884808248479565,0.8339251798546754,0.8434643589042772,0.9278044112056332,0.0,0.9327179816300769,0.8317463768439212,0.883880926632383,0.8930128914061384,0.984437330731123,0.9633535759537893,0.9819081984209911,0.8213816681033924,0.8673060483988763,0.9082356641511147,1.0,0.0,0.960979317847199,0.8035462794163826,0.8855424472579202,0.8856020491443973,0.9692323540042187,0.9466482440865815,0.0,0.8174582391512255,0.8635600312027044,0.0,0.9466482440865815,0.9315519182245847,0.9113859264749518,
0.7172677373221494,0.7871258455945207,0.0,0.8801050257520516,0.8605541161771801,0.8519381944226042,0.7955706790485658,0.8394894441015036,0.8485644223993289,0.9303144169531901,0.0,0.934639616865395,0.8373631793406883,0.8878150248186881,0.8964477078355179,0.9851132765345669,0.9643929965222375,0.9821730281055966,0.827015835396597,0.8714334432340493,0.9109966401357804,1.0,0.0,0.9616071017561101,0.8093958294213448,0.8888921122939852,0.8887369156524305,0.9698018075379339,0.9475957450681373,0.0,0.8227010746991683,0.867266537620511,0.0,0.9475957450681373,0.9326710886574758,0.9128512177039485,
0.7261837127836044,0.7939436817691023,0.0,0.8840288631178301,0.8647808510561267,0.856153719055089,0.8021587840906497,0.844659925216713,0.8533035542596948,0.9326467895245306,0.0,0.9364252579218149,0.842582480573875,0.8914707067679298,0.8996394422111373,0.9857413856347951,0.9653588572682917,0.9824191157860701,0.8322512725189604,0.875268742222962,0.9135622217736087,1.0,0.0,0.9621904573803727,0.8148314066192175,0.8920047214439604,0.8916499275709469,0.9703309608293117,0.9484761913790133,0.0,0.8275728746458346,0.8707107344802572,0.0,0.9484761913790133,0.9337110553678671,0.9142128102321332,
0.7344888100488655,0.8002943937805164,0.0,0.8876838586944644,0.8687179911172538,0.8600804169398745,0.8082955050005362,0.849476150724316,0.8577179844136548,0.9348193595463324,0.0,0.9380885557484364,0.8474441812886025,0.8948759196014487,0.9026124948474241,0.9863264598284918,0.9662585420476012,0.9826483427645908,0.8371280035720926,0.878841265631381,0.9159520225384288,1.0,0.0,0.9627338443833168,0.819894565148166,0.8949040701212492,0.8943633544243982,0.9708238591732187,0.9492963138947405,0.0,0.8321108831343385,0.8739189521300341,0.0,0.9492963138947405,0.9346797687400089,0.9154811132232605,
0.742242367775103,0.8062233565102737,0.0,0.8910961268786229,0.8723936666373676,0.8637463437460675,0.8140246877267336,0.853972531834425,0.8618392533043332,0.9368476497064208,0.0,0.9396413943594581,0.8519830176082047,0.898054993055472,0.9053881077607443,0.9868726793832528,0.9670984789733351,0.9828623468336372,0.8416808720688719,0.8821765386045654,0.918183117199229,1.0,0.0,0.9632411451838065,0.8246214805165226,0.8976108737381765,0.8968965832417655,0.9712840242545916,0.9500619722680149,0.0,0.836347523552938,0.8769141128041998,0.0,0.9500619722680148,0.9355841500860393,0.9166651885124815,
0.7494962849103555,0.8117702558627836,0.0,0.8942885079141988,0.8758324809948723,0.867176037598438,0.8193846809333211,0.8581791653726507,0.8656949469189765,0.9387452364997954,0.0,0.9410941677833448,0.8562293705349605,0.9010292064694361,0.9079848597006178,0.987383700455974,0.9678842902191339,0.9830625604436718,0.8459403529368934,0.8852968860138147,0.920270439736414,1.0,0.0,0.9637157554334721,0.8290437926458981,0.9001432504645819,0.899266570358512,0.971714536218988,0.9507782914840484,0.0,0.8403111541348104,0.8797162648095523,0.0,0.9507782914840484,0.9364302529426091,0.9177729617864443,
0.756296151339174,0.8169699533483763,0.0,0.8972810654834331,0.879056046672046,0.8703910536581361,0.8244091714509414,0.862122489460722,0.8693092977695066,0.9405240460023296,0.0,0.9424560065042179,0.8602099278215448,0.9038172523716328,0.9104190709011275,0.9878627347448535,0.9686209145021999,0.9832502419101057,0.8499332164361652,0.8882219188197801,0.9222271086892979,1.0,0.0,0.9641606579934248,0.8331892951686282,0.9025171159450288,0.9014882108225327,0.9721181007757698,0.951449773512052,0.0,0.844026685760777,0.8823430192916792,0.0,0.951449773512052,0.9372233949515238,0.9188113952500724,
0.7626821784182797,0.8218531976434096,0.0,0.9000914962282689,0.8820834263890699,0.8734104040867469,0.829127871860638,0.8658258231469054,0.8727036795041755,0.942194597294817,0.0,0.9437349638248711,0.8639482286966356,0.90643561801382,0.912705136194463,0.9883126150436116,0.9693127078878325,0.9834265010968704,0.8536830745687817,0.8909689343532672,0.9240646949196131,1.0,0.0,0.964578483817663,0.8370825027254394,0.9047465081542045,0.9035746424181168,0.9724971044245437,0.9520803891952748,0.0,0.847516090416677,0.8848099096972727,0.0,0.9520803891952748,0.93796826639854,0.9197866297326603,
0.7686899695353558,0.8264472138188224,0.0,0.9027354688664467,0.8849314983979226,0.8762509223713498,0.8335670898680407,0.8693098132627656,0.8758970164851652,0.9437662040373513,0.0,0.9449381701900935,0.8674651149409193,0.9088989013120867,0.914855800855307,0.9887358495255703,0.969963527263562,0.9835923206844512,0.8572108335494696,0.8935532477794339,0.9257934433408913,1.0,0.0,0.9649715623693546,0.8407451207329771,0.9068438564029246,0.9055374974218533,0.9728536601870257,0.9526736543432279,0.0,0.8507988222365991,0.8871306894374477,0.0,0.9526736543432279,0.9386690200920763,0.920704102362971,
0.7743511618832992,0.8307761940898913,0.0,0.9052269066304585,0.8876152607239846,0.8789275667592064,0.8377502025170267,0.8725928065958894,0.8789061249126776,0.9452471423541806,0.0,0.9460719617176339,0.8707791065738976,0.9112200739839001,0.9168823903428011,0.98913466695513,0.9705767998620868,0.9837485738833488,0.8605350706538586,0.8959884681637237,0.9274224575897744,1.0,0.0,0.9653419636109434,0.8441964366382063,0.9088202053846398,0.9073871122820728,0.9731896456956487,0.9532326931064661,0.0,0.8538921681764129,0.8893175798020215,0.0,0.9532326931064661,0.9393293462203187,0.9215686445770608,
0.7796939638804031,0.8348617087688053,0.0,0.9075782237811727,0.8901480859371456,0.8814536743531587,0.8416980532950025,0.8756911615463354,0.8817459984813337,0.9466447914200374,0.0,0.9471419878296842,0.8739067164530211,0.9134107018983681,0.9187950026858559,0.9895110545477374,0.9711555814795944,0.9838960392672841,0.8636723497902254,0.8982867296487426,0.9289598546692779,1.0,0.0,0.9656915331665524,0.8474536475538151,0.910685402791386,0.9091327032038578,0.973506735088861,0.9537602910464599,0.0,0.8568115416668696,0.891381477562275,0.0,0.9537602910464599,0.9399525350363621,0.9223845641897713,
0.7847436075103119,0.8387230521583701,0.0,0.9098005246784232,0.8925419355894886,0.8838411749805778,0.8454292863715109,0.8786195104440095,0.8844300488136275,0.9479657517899094,0.0,0.9481533018449658,0.8768627150678888,0.9154811305423246,0.9206026704114839,0.9898667898361523,0.9717026054774025,0.984035413258127,0.8666374871123242,0.9004588860329725,0.93041289511011,1.0,0.0,0.9660219219177446,0.8505321360248802,0.9124482572278038,0.9107825139367633,0.9738064258570036,0.9542589398038511,0.0,0.8595707297777889,0.8933321297076274,0.0,0.9542589398038511,0.9405415296195172,0.9231557144732883,
0.7895227308918582,0.8423775350941455,0.0,0.9119037721464177,0.8948075415775345,0.8861007720745929,0.8489606292829837,0.8813909814055068,0.8869703088082804,0.9492159454773134,0.0,0.9491104375976539,0.8796603544918791,0.9174406418796293,0.9223134974968743,0.9902034676215782,0.9722203242254559,0.9841673206851133,0.8694437756633827,0.9025146753371448,0.9317880930555619,1.0,0.0,0.9663346110343531,0.853445703260546,0.9141166717680785,0.9123439407673731,0.9740900615474076,0.9547308748769548,0.0,0.8621821022589831,0.8951782812304598,0.0,0.9547308748769548,0.9410989704985704,0.9238855525808364,
0.7940517033192042,0.8458407334949741,0.0,0.9138969305208622,0.8969545602317734,0.8882420963549454,0.8523071331082079,0.8840173868287851,0.8893776054096814,0.9504007009830944,0.0,0.9500174745345721,0.8823115586566075,0.9192975876224387,0.9239347757270218,0.9905225228719574,0.972710944313673,0.9842923237561972,0.8721031762388093,0.9044628596236144,0.9330913097921589,1.0,0.0,0.9666309332412495,0.8562067672930209,0.9156977574289892,0.913823638715841,0.9743588510551677,0.9551781077192444,0.0,0.8646567891462318,0.8969278006874996,0.0,0.9551781077192444,0.9416272335647331,0.9245771891847941,
0.7983489026184865,0.8491267004510672,0.0,0.9157880877110239,0.8989917038012141,0.8902738369638098,0.8554823774099768,0.8865093842356131,0.8916617070319925,0.9515248258504753,0.0,0.950878093262611,0.8848270857130617,0.9210595029515374,0.9254730839826566,0.9908252502610851,0.9731764565977773,0.9844109297133072,0.8746264802492798,0.906311344304188,0.9343278335593391,1.0,0.0,0.9669120909652731,0.8588265320665887,0.9171979299964237,0.915227612153372,0.9746138850839527,0.9556024531281279,0.0,0.8670048323124073,0.8985877873413106,0.0,0.9556024531281279,0.9421284624227506,0.9252334308328862,
0.8024309527872221,0.8522481479412539,0.0,0.9175845597826113,0.9009268531094533,0.8922038538230759,0.8584986458292646,0.8888766140815105,0.8938314498722473,0.952592668830283,0.0,0.9516956231418041,0.8872166671427555,0.9227332039520113,0.9269343733102269,0.9911128209097345,0.9736186619425922,0.9845235973913725,0.8770234492619651,0.9080672803631695,0.9355024479304498,1.0,0.0,0.9671791718835314,0.8613151323132144,0.9186229929864155,0.9165612924433535,0.9748561502496407,0.9560055527116692,0.0,0.8692353153166019,0.9001646629592088,0.0,0.956005552711669,0.9426045961093559,0.9258568162389978,
0.8063129283971678,0.855216603135029,0.0,0.9192929809135577,0.9027671544545284,0.8940392742771998,0.8613670771205814,0.8911278182914181,0.895894846557137,0.9536081733516667,0.0,0.9524730832219703,0.8894891274126212,0.9243248714214475,0.9283240400938808,0.9913862967853477,0.9740391933648433,0.9846307428599971,0.8793029350253461,0.9097371522833628,0.9366194906298921,1.0,0.0,0.9674331622970986,0.8636817581656583,0.9199782090031504,0.9178296047234978,0.9750865412114035,0.9563888950732283,0.0,0.8713564750923923,0.9016642507730682,0.0,0.9563888950732283,0.9430573929349884,0.9264496474983138,
0.8100085310603432,0.8580425433319552,0.0,0.9209193810550673,0.9045191032649442,0.895786576527355,0.8640977955445117,0.8932709425944586,0.8978591799404615,0.9545749236846869,0.0,0.9532132175843332,0.8916524872760273,0.925840123223614,0.9296469892266476,0.9916466431336459,0.9744395351495878,0.9847327442940562,0.8814729830895949,0.9113268539547537,0.9376829043114117,1.0,0.0,0.9676749586768587,0.865934762739058,0.9212683613440857,0.9190370255605149,0.9753058711447709,0.9567538332373572,0.0,0.8733757983710728,0.9030918436472655,0.0,0.9567538332373572,0.943488451066935,0.9270140170361155,
0.8135302423136355,0.8607355128689165,0.0,0.9224692532146967,0.9061886165766184,0.8974516619161578,0.8667000238357055,0.8953132251835549,0.8997310843662812,0.9554961849341298,0.0,0.9539185259603808,0.8937140532695232,0.9272840769734138,0.930907688839953,0.9918947392489805,0.9748210394120849,0.9848299461934261,0.8835409225800056,0.9128417544394022,0.9386962805508074,1.0,0.0,0.9679053776664571,0.8680817553362119,0.9224978073726876,0.9201876329003006,0.9755148808151611,0.9571015997470457,0.0,0.8753001052197028,0.9044522631372383,0.0,0.9571015997470458,0.943899226361916,0.9275518309553702,
