"Wall: (0, 0)","State: (0, 1)","State: (0, 2)","State: (0, 3)","State: (0, 4)","Wall: (0, 5)","State: (1, 0)","State: (1, 1)","State: (1, 2)","State: (1, 3)","State: (1, 4)","State: (1, 5)","State: (2, 0)","State: (2, 1)","Wall: (2, 2)","State: (2, 3)","State: (2, 4)","State: (2, 5)","State: (3, 0)","State: (3, 1)","State: (3, 2)","State: (3, 3)","State: (3, 4)","State: (3, 5)","State: (4, 0)","State: (4, 1)","State: (4, 2)","State: (4, 3)","Wall: (4, 4)","State: (4, 5)","Wall: (5, 0)","State: (5, 1)","State: (5, 2)","State: (5, 3)","State: (5, 4)","State: (5, 5)",
0.0,-0.03999999910593033,-0.03999999910593033,1.0,1.0,0.0,-0.03999999910593033,-1.0,-0.03999999910593033,1.0,1.0,1.0,-0.03999999910593033,-0.03999999910593033,0.0,1.0,1.0,1.0,-0.03999999910593033,-1.0,-0.03999999910593033,-1.0,-0.03999999910593033,-0.03999999910593033,-0.03999999910593033,-0.03999999910593033,-0.03999999910593033,-0.03999999910593033,0.0,-0.03999999910593033,0.0,-0.03999999910593033,-0.03999999910593033,-1.0,-0.03999999910593033,-1.0,
0.0,-0.07625189150363884,0.15603517527030908,0.41730727086227676,0.5817305356860711,0.0,-0.07625189150363884,-0.9996282053335843,0.17231307849153985,0.5780290181492787,0.7484181260962063,0.8439703394651962,-0.07625189150363884,-0.262464113049937,0.0,0.7090221626603793,0.8934030225647258,1.0,-0.08000739309246564,-1.0,-0.26250092072281517,0.3453240625782701,0.7325437882179947,0.8553033501968765,-0.07625189150363884,-0.08000739309246564,-0.08037918775888118,0.2625361743501396,0.0,0.6673513434378582,0.0,-0.07625189150363884,-0.11046000814237375,-0.022830432303521758,-0.06398610748972201,0.2966929088502265,
0.0,0.062391723501419596,0.24082350033089722,0.5222020437368331,0.6454171022571932,0.0,-0.10743988044343311,-0.30111201113802066,0.3406174861322981,0.6443025125106714,0.7766545152778307,0.8814877501556359,-0.11130081761913542,-0.24759552534189247,0.0,0.760425855239146,0.9000296968828686,1.0,-0.1141400104298092,-1.0,0.1749868226938382,0.5264229451319137,0.8167452631318334,0.9246636553302887,-0.10779087473213332,-0.11137031449000309,0.15120441493303652,0.44385027343660033,0.0,0.8163695537376326,0.0,-0.11063701757236118,0.1119968391973038,0.21926836883540912,0.16608086130449765,0.5405463647176028,
0.0,0.1466048940061374,0.3658473363042754,0.6044877017585698,0.7054813250886176,0.0,-0.9398308624199949,0.11158743607589885,0.45933631127744506,0.714430697549632,0.8176402741154245,0.9059114790983915,-0.9848861453481665,0.07903079284764652,0.0,0.8069699366382159,0.9172087934360514,1.0,-1.0,0.0034588170090463365,0.34861273744221044,0.6252547136492059,0.855804714376236,0.944199802215565,-0.9419326105484873,0.08863683740609996,0.31505497856299775,0.5564529503620136,0.0,0.8703800598055114,0.0,0.07308237429561572,0.26934369054353485,0.3683663597753806,0.3578694070837732,0.6548996062842433,
0.0,0.2586955066558505,0.46271191815089235,0.6680102759253032,0.7563654308259159,0.0,0.06684167022160009,0.24173678307317342,0.5508458061798418,0.7647274611361493,0.8492740003752562,0.9228176329572944,0.05419655864212333,0.1996063478547011,0.0,0.8408831241351128,0.9314235933797383,1.0,0.03793153017909942,0.16369496445563936,0.46309259088886306,0.6891812459803889,0.8799863454383425,0.9531885661238876,0.05699313675207062,0.22616960489624924,0.4312821000512882,0.6306504567954756,0.0,0.894626874621888,0.0,0.20361381503454107,0.38835800231428497,0.4742514728580088,0.4869233635268454,0.7175522127263748,
0.0,0.35456956668643613,0.5380924885777826,0.7186640488935424,0.7941277900075797,0.0,0.17175477744948153,0.3471780721001426,0.6178447386085731,0.8013237285557705,0.8726860547322337,0.9349948519428751,0.1544342148240889,0.3040440947393027,0.0,0.8656612069908758,0.9421255050401449,1.0,0.13627396612695672,0.2846663596620877,0.5423652768871977,0.734104494765315,0.8967907330798635,0.958733272200922,0.16918975698234354,0.33607227177492366,0.5133141491557776,0.6827185597321586,0.0,0.9084513383067925,0.0,0.31336578327063264,0.4747417145099179,0.5490533244444803,0.5684559292451657,0.7567474158846349,
0.0,0.43314750589222156,0.5984922318306373,0.7571098727208063,0.8225270282534409,0.0,0.2674447139201962,0.4293042340060558,0.6684699436173879,0.8287561779755935,0.8903159750062278,0.9441004948049448,0.2489218230499026,0.38830965307833193,0.0,0.8842678143777009,0.9502234004440668,1.0,0.2348681406296601,0.37507212986837096,0.6005182211496493,0.767413877647659,0.9092188722078665,0.9626806348292695,0.2692883543155719,0.41919761117314897,0.5737435147347989,0.7212249227521694,0.0,0.9178406552591309,0.0,0.397814321439711,0.5387813953656063,0.6035804729426008,0.6233659784542379,0.7840704855385787,
0.0,0.49784619805970187,0.6460379159148064,0.7869521923418611,0.84451389756034,0.0,0.34733987527802224,0.49420666476516545,0.7077533119468687,0.8499813239033378,0.9039737168370551,0.9511411348882962,0.32900152130751376,0.4558480176115507,0.0,0.898672760281565,0.9565053640463448,1.0,0.3196111458991626,0.4446446502625142,0.6451286025581421,0.793097000845787,0.9187972027886576,0.9656892756067578,0.3499415890372996,0.48318738272649664,0.6201237514146187,0.7508714265663516,0.0,0.9248624210876891,0.0,0.46310280970105827,0.5879135869972553,0.645060486123738,0.6633463137383704,0.8045603095093594,
0.0,0.5504307078646051,0.6840305928732536,0.8107093107729447,0.8620046897407917,0.0,0.413124530518626,0.546269740740443,0.7390266920535977,0.8668638988420507,0.914840873584646,0.9567402881062231,0.39532735014149867,0.5103972900530609,0.0,0.9101325873174917,0.9615057002130301,1.0,0.3874027032841993,0.49980914457533354,0.6804973276431646,0.8135028571697414,0.9264072267677592,0.9680722458114625,0.41428302721562127,0.5338532325746985,0.6568895180989434,0.7744104926341795,0.0,0.9303880567412854,0.0,0.5148253481970023,0.626814865944098,0.6777769797631017,0.6942378681403587,0.8206560086492702,
0.0,0.5935121711944801,0.7149903598691223,0.8300491991941961,0.8762405283420672,0.0,0.46745073215427485,0.5887742764226525,0.7644856910290037,0.8806042754579949,0.9236862574806937,0.9612971002296771,0.45025005383030514,0.5550688056960094,0.0,0.9194599877844768,0.9655761853469383,1.0,0.4425856895033909,0.5446403601615527,0.7092489602741271,0.8301048352371179,0.9325988484219757,0.9700094178503414,0.4665210841349738,0.574986058168761,0.6867716481266077,0.7935562771230025,0.0,0.9348708740623173,0.0,0.5568084533447395,0.6584082917234046,0.7043051170299647,0.719069778877293,0.8336940761482494,
0.0,0.6292806237347514,0.7406368612737305,0.8460438923474517,0.8879983068004382,0.0,0.5127433209596434,0.6240333980697346,0.785559831303046,0.8919507690112032,0.9309704970999068,0.9650219481207933,0.4960968922091349,0.5921764172907664,0.0,0.9271441856863454,0.9688976564252355,1.0,0.4883073640658903,0.5817699056945844,0.733045482479806,0.8438260612162486,0.9376808335902508,0.9716055129988067,0.5097373529603173,0.6090302338158881,0.7115043059333681,0.8093874598337494,0.0,0.9385680833110598,0.0,0.5915514978018509,0.6845511921273086,0.7262343530905955,0.7395232189397895,0.8444701452682365,
0.0,0.6593901217772036,0.7621954265358362,0.8594615045034875,0.8978430741117069,0.0,0.5509512537586373,0.6537083213855439,0.8032613266597795,0.9014487220638547,0.937043212164342,0.9680985819555671,0.5347934181076908,0.6234270831765913,0.0,0.9335541266635347,0.9716342174423176,1.0,0.5267820052779233,0.6130044254797632,0.7530408552448805,0.8553276921000132,0.9419057416826204,0.9729426691384503,0.5460760261306838,0.6376572226624861,0.7322888398669375,0.8226685469768402,0.0,0.9416711940262921,0.0,0.6207651325687837,0.7065218613707152,0.7446490320990982,0.7566928743160491,0.8535325109981821,
0.0,0.6850916188326152,0.7805909169247253,0.870936668770317,0.9062382101570338,0.0,0.5835904145955934,0.6790379278059573,0.8183627276993917,0.9095476945775103,0.9422173796860562,0.9707204780136146,0.5678567797658444,0.6501076143445023,0.0,0.9390159463212242,0.973965536097943,1.0,0.5596174826160978,0.6396602375346138,0.7701004517720943,0.8651379044516959,0.9455121090386377,0.9740884514042727,0.5770791695989302,0.6620842259734511,0.7500221466324852,0.8339976653602492,0.0,0.9443311444584166,0.0,0.6456919401661663,0.7252669153500388,0.7603604950336953,0.7713695849305778,0.8612832890020995,
0.0,0.70728049944204,0.7964925941824491,0.880910524565467,0.9134886154206945,0.0,0.6117783884294425,0.7009056176781264,0.8314000607338329,0.9165422920043607,0.9466856672643635,0.9729846588274678,0.5964134300813391,0.673143811880423,0.0,0.9437319593276549,0.975978764391371,1.0,0.5879650030787106,0.6626717456544716,0.7848265985657032,0.8736093368040772,0.948627214574362,0.975078803724624,0.6038413208685401,0.6831700465832223,0.7653299088423176,0.8437796658154647,0.0,0.9466316830257525,0.0,0.6672090680357201,0.7414481238172557,0.7739289862136708,0.7840607648084766,0.867983079747785,
0.0,0.7266429096574457,0.8104104869775708,0.8896156992539551,0.9198128466148164,0.0,0.6363577242919761,0.7199753780729236,0.8427756881172577,0.9226433160895048,0.9505831108123718,0.9749595688675881,0.6213151220420291,0.6932322713421871,0.0,0.9478453522685997,0.9777347903080985,1.0,0.6126804480850938,0.6827356584283792,0.797668638507105,0.8809981722657536,0.9513443985986978,0.9759427216851463,0.6271730756603433,0.701553740097599,0.7786787393972259,0.8523111068712522,0.0,0.948638997932796,0.0,0.6859687087653031,0.7555585074260128,0.785764398592695,0.7951374982966278,0.8738286857318478,
0.0,0.7437133348903195,0.8226638148215233,0.8972746987413165,0.9253766716128073,0.0,0.6579769941951196,0.736758145870772,0.8527847121492781,0.9280107522196412,0.9540119275177956,0.9766970134623773,0.6432178480042753,0.710909077027038,0.0,0.9514641333852132,0.9792796730015195,1.0,0.6344166039344459,0.7003845016060561,0.808965657545739,0.8874984667441627,0.9537348632015642,0.9767027659971435,0.647691242468998,0.7177233504191126,0.7904213506351654,0.8598164392442613,0.0,0.95040507568224,0.0,0.7024686504882736,0.7679709676787574,0.796177000798998,0.804884910193209,0.8789719178850349,
0.0,0.7588555304033211,0.8335267103366615,0.9040638153058295,0.930308535199454,0.0,0.6771442645326992,0.751636974067339,0.8616571077212778,0.9327685299242992,0.9570512841774566,0.9782371106460673,0.662635534525064,0.726580543198298,0.0,0.9546718745978788,0.9806490814807008,1.0,0.6536814333437668,0.7160279387412045,0.8189792326467028,0.8932603956496817,0.9558538042194028,0.9773764796631325,0.6658751234648226,0.7320550176849113,0.8008298044909142,0.8664691910934801,0.0,0.9519705739991794,0.0,0.717092903102626,0.7789731377106691,0.8054070164886334,0.813526020689817,0.8835311034447096,
0.0,0.7723700061146864,0.8432204670339678,0.9101221249373004,0.9347095083381753,0.0,0.6942506419081457,0.7649148125277272,0.8695744752063094,0.9370141560394938,0.959763469159625,0.9796114237921822,0.6799653768726497,0.7405660319282107,0.0,0.9575343179260517,0.9818710800372291,1.0,0.670871803526899,0.7299872011218441,0.8279148096401837,0.8984020713741722,0.9577446503144231,0.9779776707364242,0.6821001794320654,0.7448434984906805,0.8101177179933303,0.8724057785456014,0.0,0.9533675567663665,0.0,0.7301423820498497,0.788790840080883,0.8136435107230332,0.8212372293796272,0.8875995572049236,
0.0,0.7845022031710646,0.8519224559737949,0.9155605920505309,0.9386602048473068,0.0,0.7096077549522073,0.7768343232887177,0.8766817999495827,0.9408253994379397,0.9621981624421586,0.9808451268274379,0.6955232145678304,0.7531209546256344,0.0,0.9601038961032574,0.9829680523232172,1.0,0.6863031694584757,0.7425181752061862,0.8359361342961085,0.9030176839298877,0.959442037895891,0.9785173519665356,0.6966647045481673,0.7563234015602306,0.8184553186137103,0.8777349671663388,0.0,0.9546216102720785,0.0,0.74185654653062,0.7976040194924321,0.8210373189252113,0.8281595648562999,0.8912517676332428,
0.0,0.7954515825366012,0.8597759998805814,0.9204688053189726,0.9422257059135457,0.0,0.7234678581614085,0.7875917187382465,0.8830961570241914,0.944265044143701,0.9643954715728862,0.9819585430154629,0.7095645381091766,0.7644518693055022,0.0,0.9624229387520211,0.9839580691177003,1.0,0.7002299019559507,0.7538273472209385,0.8431753662263471,0.9071832703749563,0.9609739289747239,0.9790044138772463,0.7098090116152924,0.7666839576835303,0.8259799854619131,0.8825445536854397,0.0,0.9557533927199185,0.0,0.7524285120306003,0.8055578938604024,0.8277102303803107,0.8344069934639868,0.8945478888128795,
0.0,0.8053811906512417,0.8668980931190763,0.9249198849497781,0.9454591287873997,0.0,0.7360371814986049,0.7973472207051396,0.8889131036736255,0.9473843324713966,0.9663881310836473,0.9829682595450883,0.7222982292381618,0.7747274949586926,0.0,0.9645259939479282,0.9848558792427973,1.0,0.7128595261086008,0.7640832150216883,0.8497403589734408,0.9109608885063073,0.9623631450855135,0.9794461125456769,0.72172904891822,0.7760795522725493,0.8328038274424587,0.88690619140167,0.0,0.9567797649170319,0.0,0.7620158222666406,0.8127709677725365,0.8337616516513151,0.8400725661964881,0.8975370219606436,
