"State: (0, 0)","State: (0, 1)","Wall: (0, 2)","State: (0, 3)","State: (0, 4)","State: (0, 5)","State: (1, 0)","State: (1, 1)","State: (1, 2)","State: (1, 3)","Wall: (1, 4)","State: (1, 5)","State: (2, 0)","State: (2, 1)","State: (2, 2)","State: (2, 3)","State: (2, 4)","State: (2, 5)","State: (3, 0)","State: (3, 1)","State: (3, 2)","State: (3, 3)","Wall: (3, 4)","State: (3, 5)","State: (4, 0)","State: (4, 1)","State: (4, 2)","State: (4, 3)","State: (4, 4)","Wall: (4, 5)","State: (5, 0)","State: (5, 1)","Wall: (5, 2)","State: (5, 3)","State: (5, 4)","State: (5, 5)",
-1.0,-0.03999999910593033,0.0,-0.03999999910593033,-0.03999999910593033,-1.0,-0.03999999910593033,-0.03999999910593033,-1.0,-0.03999999910593033,0.0,-0.03999999910593033,-0.03999999910593033,1.0,-1.0,1.0,-0.03999999910593033,1.0,-0.03999999910593033,-0.03999999910593033,-1.0,1.0,0.0,-0.03999999910593033,-1.0,1.0,-1.0,-0.03999999910593033,-0.03999999910593033,0.0,-0.03999999910593033,-0.03999999910593033,0.0,-0.03999999910593033,-0.03999999910593033,-0.03999999910593033,
-1.0,-0.896472549006827,0.0,-0.12557453718253725,-0.12692186240380252,-0.37777492825627884,-0.271558169401147,-0.29838655449304147,-0.5421826534715263,-0.44774382806580193,0.0,-0.04857040758711647,-0.1100012176549239,0.47891644270247763,-0.2480492494020465,-0.014037826965727798,-0.013697335107322805,1.0,-0.21154147148161506,-0.20336726317400597,-0.4873843209660746,-0.20018016747952277,0.0,0.23243586402986108,-0.8663887660744387,-0.48781528278957803,-0.736361330694907,-0.6270588416238065,-0.5719594818957743,0.0,-0.26717739165842047,-0.29058154933752106,0.0,-0.20179299643106907,-0.24438329132674186,-0.2390281471094065,
-0.4410887830158598,0.20389374077989572,0.0,-0.5132221229875554,-0.5380564914258937,0.1932038396935438,0.287311030792543,0.4215304514946303,-0.053307103559515734,0.46997912250193774,0.0,0.7335143669060504,0.4663711802022974,0.6718980450025064,0.31274734096671114,0.76251662558694,0.7335633265269046,1.0,0.4309570946269994,0.5670286598520378,0.1567423747197263,0.9100641349808792,0.0,0.9283289451951178,0.1782046504168208,0.6734792152190635,0.025025384867142206,0.6990878572052474,-0.4947814282815314,0.0,-0.9627901765760075,-1.0,0.0,-0.7794900057391273,-0.8423621754738995,-0.8538100221611519,
0.22628068525500986,0.3765079537821809,0.0,0.5832993567433835,0.4029855737000955,0.5482318725863002,0.40764282593904444,0.47237781426689823,0.4758252784388377,0.7622598880352297,0.0,0.8499166230976153,0.47350299263912876,0.577574232366922,0.6336205968533437,0.9420007430329963,0.8499166657318126,1.0,0.42766693486918284,0.52265854790985,0.6683603496490602,0.9764085350887719,0.0,0.9553233051869541,0.3791735782968831,0.6234302030889265,0.6097839104954088,0.9005532258336254,0.8481528134159457,0.0,0.3747660309207068,0.5751781618578845,0.0,0.8481483809502328,0.8132194217285289,0.7640612452857004,
0.34265169766084275,0.5183037965292614,0.0,0.732611232226035,0.6998398976577545,0.6889230567023978,0.5377988149003404,0.639203469514224,0.6464828042693245,0.8467961030522437,0.0,0.886371636063621,0.6342770332960324,0.7502744216054159,0.7571465960685007,0.9733519515847466,0.886371636109568,0.9909178981919494,0.5975930593975286,0.6974664734883309,0.7848436517948199,1.0,0.0,0.9568305994454707,0.5556057791719723,0.7475305348986466,0.7443135691325345,0.9445064445853437,0.9070394197480791,0.0,0.6069732871413829,0.7115298218663999,0.0,0.9070394194495234,0.8848650765878866,0.8510959662819207,
